run_id,total_reward,avg_reward,num_safe,num_risky,last_10_avg_reward,agent
128,2400.654751259008,8.002182504196695,294,6,6.915651259606824,explorative
129,1825.64784798898,6.085492826629933,277,23,8.48336627959377,explorative
130,1941.3534707615931,6.471178235871977,289,11,7.251041721413573,explorative
131,2002.291396982966,6.674304656609887,300,0,8.459512401538374,explorative
132,1804.213810700546,6.014046035668486,286,14,9.34036905400163,explorative
133,1841.921026415398,6.139736754717993,290,10,4.745646879270518,explorative
134,2009.8126516153943,6.699375505384648,269,31,7.585374142422781,explorative
135,1967.7751983906962,6.559250661302321,292,8,-29.666382347279797,explorative
136,1578.5611015855977,5.261870338618659,251,49,5.00585044650188,explorative
137,1717.8602038160914,5.726200679386971,276,24,9.611999523070878,explorative
138,2232.439696720459,7.441465655734863,296,4,4.7074504099485335,explorative
139,1902.0391386264025,6.340130462088008,289,11,5.013777222550217,explorative
140,1770.2004773125027,5.900668257708342,287,13,6.088836199596342,explorative
141,2057.8450026434734,6.8594833421449115,290,10,3.9294296263552417,explorative
142,2262.4359840113666,7.541453280037889,279,21,11.401008144088422,explorative
143,2134.7503453597956,7.115834484532652,294,6,6.202625513955436,explorative
144,1868.230944680333,6.227436482267777,290,10,4.640887004091126,explorative
145,2006.351276849782,6.687837589499273,261,39,4.92631256794267,explorative
146,1759.0953538827682,5.863651179609227,285,15,8.914571859815771,explorative
147,1841.4025923207116,6.138008641069039,206,94,8.384399431708896,explorative
148,2068.944612843823,6.896482042812743,282,18,8.883291058248416,explorative
149,2015.4037238846722,6.718012412948908,289,11,7.106305080789245,explorative
150,1705.801294090785,5.68600431363595,294,6,7.351321253133453,explorative
151,1604.66067119459,5.348868903981966,265,35,6.9619409010858915,explorative
152,2059.907555930749,6.866358519769163,294,6,4.322806304468105,explorative
153,2093.946037287625,6.979820124292083,266,34,6.599540145785404,explorative
154,1910.1710449209118,6.3672368164030395,282,18,9.047227881046815,explorative
155,2000.3017742249415,6.667672580749805,295,5,5.533644516680172,explorative
156,2025.258521641536,6.75086173880512,286,14,6.563978194935833,explorative
157,1937.9551841482767,6.459850613827589,267,33,9.399557895752633,explorative
158,2023.6942707900514,6.745647569300171,276,24,6.973602400269499,explorative
159,1510.7578825943704,5.035859608647901,54,246,7.339911211055937,explorative
160,1844.4162601351584,6.148054200450528,285,15,5.065557462889341,explorative
161,1693.6243279531757,5.645414426510586,294,6,6.241470088517707,explorative
162,2247.6157207534866,7.4920524025116215,292,8,6.784939660556182,explorative
163,1762.828951926242,5.876096506420807,294,6,6.574317568642707,explorative
164,1898.4868379422637,6.328289459807546,292,8,7.540565103769363,explorative
165,2166.1307260362137,7.220435753454046,288,12,7.690389860878163,explorative
166,2026.0311321126787,6.753437107042262,282,18,7.5128763376027425,explorative
167,1786.8165193843208,5.956055064614403,295,5,6.600616415027932,explorative
168,1440.450006705479,4.801500022351596,248,52,7.82287455575982,explorative
169,1938.1363449827047,6.460454483275682,286,14,5.9635472219106855,explorative
170,1893.590911042117,6.311969703473724,275,25,5.128362589408679,explorative
171,2034.838916046019,6.782796386820063,293,7,8.8551345940636,explorative
172,2006.5175640435755,6.688391880145252,289,11,5.271965323045831,explorative
173,2133.9244391408147,7.1130814638027156,279,21,9.0447935271622,explorative
174,2132.108254326329,7.107027514421097,271,29,3.2236392135266483,explorative
175,2066.1238674686538,6.887079558228846,265,35,8.974774130342507,explorative
176,1888.195055050859,6.293983516836197,291,9,3.5322502659464576,explorative
177,2052.2542715294876,6.840847571764959,295,5,3.9645744085604746,explorative
178,2016.9697182979996,6.723232394326666,296,4,6.633378912932011,explorative
179,1422.555063288071,4.741850210960237,291,9,7.186596129415695,explorative
180,1213.2117998970666,4.044039332990222,128,172,9.923231925523703,explorative
181,1956.3757659088417,6.5212525530294725,204,96,7.902991759146714,explorative
182,1999.9459683372306,6.666486561124102,294,6,4.9300027590806454,explorative
183,1891.8711042499242,6.306237014166414,289,11,7.290387002112648,explorative
184,1791.442952705593,5.971476509018643,286,14,7.590719382616326,explorative
185,2051.9551487880017,6.839850495960006,293,7,7.8185465971887,explorative
186,1970.4773081422118,6.5682576938073725,257,43,11.041929466161642,explorative
